country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
Luxembourg;LUX;11/02/2021;21390.0;16131.0;5259.0;1467.0;710.0;3.42;2.58;0.84;1134.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/fd1dc755-cecc-4c8a-b2db-6f0b22173bde
Luxembourg;LUX;12/02/2021;;;;;724.0;;;;1157.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/fd1dc755-cecc-4c8a-b2db-6f0b22173bde
Luxembourg;LUX;13/02/2021;;;;;738.0;;;;1179.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/fd1dc755-cecc-4c8a-b2db-6f0b22173bde
Luxembourg;LUX;14/02/2021;22895.0;17257.0;5638.0;;752.0;3.66;2.76;0.9;1201.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/fd1dc755-cecc-4c8a-b2db-6f0b22173bde
Luxembourg;LUX;15/02/2021;24024.0;18055.0;5969.0;1129.0;841.0;3.84;2.88;0.95;1344.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/fd1dc755-cecc-4c8a-b2db-6f0b22173bde
Luxembourg;LUX;16/02/2021;25918.0;19622.0;6296.0;1894.0;1038.0;4.14;3.13;1.01;1658.0;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/fd1dc755-cecc-4c8a-b2db-6f0b22173bde
Maldives;MDV;02/02/2021;880.0;;;;;0.16;;;;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;03/02/2021;1578.0;;;698.0;698.0;0.29;;;1291.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;04/02/2021;3204.0;;;1626.0;1162.0;0.59;;;2150.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;05/02/2021;4269.0;;;1065.0;1130.0;0.79;;;2090.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;06/02/2021;6854.0;;;2585.0;1494.0;1.27;;;2764.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;07/02/2021;9752.0;;;2898.0;1774.0;1.8;;;3282.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;08/02/2021;12934.0;;;3182.0;2009.0;2.39;;;3717.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;09/02/2021;16251.0;;;3317.0;2196.0;3.01;;;4063.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;10/02/2021;20161.0;;;3910.0;2655.0;3.73;;;4912.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;11/02/2021;25327.0;;;5166.0;3160.0;4.69;;;5846.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;12/02/2021;27367.0;;;2040.0;3300.0;5.06;;;6105.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;13/02/2021;33106.0;;;5739.0;3750.0;6.12;;;6937.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;14/02/2021;38591.0;;;5485.0;4120.0;7.14;;;7622.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;15/02/2021;43817.0;;;5226.0;4412.0;8.11;;;8162.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Maldives;MDV;16/02/2021;50047.0;;;6230.0;4828.0;9.26;;;8932.0;Oxford/AstraZeneca;Presidency of the Maldives;https://twitter.com/HPA_MV/status/1361722717821632515
Malta;MLT;17/01/2021;11705.0;11705.0;;;;2.65;2.65;;;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;18/01/2021;13002.0;13002.0;;1297.0;1297.0;2.94;2.94;;2937.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;19/01/2021;14276.0;14276.0;;1274.0;1286.0;3.23;3.23;;2913.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;20/01/2021;15316.0;15316.0;;1040.0;1204.0;3.47;3.47;;2727.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;21/01/2021;16531.0;16531.0;;1215.0;1206.0;3.74;3.74;;2731.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;22/01/2021;17767.0;17767.0;;1236.0;1212.0;4.02;4.02;;2745.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;23/01/2021;18930.0;18930.0;;1163.0;1204.0;4.29;4.29;;2727.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;24/01/2021;19981.0;18783.0;1198.0;1051.0;1182.0;4.53;4.25;0.27;2677.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;25/01/2021;21172.0;19709.0;1463.0;1191.0;1167.0;4.8;4.46;0.33;2643.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;26/01/2021;22371.0;20677.0;1694.0;1199.0;1156.0;5.07;4.68;0.38;2618.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;27/01/2021;23512.0;21417.0;2095.0;1141.0;1171.0;5.33;4.85;0.47;2652.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;28/01/2021;24680.0;22162.0;2518.0;1168.0;1164.0;5.59;5.02;0.57;2636.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;29/01/2021;25822.0;22853.0;2969.0;1142.0;1151.0;5.85;5.18;0.67;2607.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;30/01/2021;26847.0;23391.0;3456.0;1025.0;1131.0;6.08;5.3;0.78;2561.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;31/01/2021;27759.0;23811.0;3948.0;912.0;1111.0;6.29;5.39;0.89;2516.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;01/02/2021;29002.0;24526.0;4476.0;1243.0;1119.0;6.57;5.55;1.01;2534.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;02/02/2021;30252.0;25361.0;4891.0;1250.0;1126.0;6.85;5.74;1.11;2550.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;03/02/2021;31633.0;26223.0;5410.0;1381.0;1160.0;7.16;5.94;1.23;2627.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;04/02/2021;33477.0;27020.0;6457.0;1844.0;1257.0;7.58;6.12;1.46;2847.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;05/02/2021;35676.0;28082.0;7594.0;2199.0;1408.0;8.08;6.36;1.72;3189.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;06/02/2021;37586.0;28837.0;8749.0;1910.0;1534.0;8.51;6.53;1.98;3474.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;07/02/2021;39257.0;29339.0;9918.0;1671.0;1643.0;8.89;6.64;2.25;3721.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;08/02/2021;41285.0;30235.0;11050.0;2028.0;1755.0;9.35;6.85;2.5;3975.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;09/02/2021;43337.0;31202.0;12135.0;2052.0;1869.0;9.81;7.07;2.75;4233.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;10/02/2021;44598.0;31670.0;12928.0;1261.0;1852.0;10.1;7.17;2.93;4194.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;11/02/2021;46344.0;32524.0;13820.0;1746.0;1838.0;10.5;7.37;3.13;4163.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;12/02/2021;48474.0;33735.0;14739.0;2130.0;1828.0;10.98;7.64;3.34;4140.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;13/02/2021;50175.0;34574.0;15601.0;1701.0;1798.0;11.36;7.83;3.53;4072.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;14/02/2021;51641.0;35376.0;16265.0;1466.0;1769.0;11.7;8.01;3.68;4006.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;15/02/2021;53647.0;36545.0;17102.0;2006.0;1766.0;12.15;8.28;3.87;4000.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Malta;MLT;16/02/2021;55709.0;37866.0;17843.0;2062.0;1767.0;12.62;8.58;4.04;4002.0;Pfizer/BioNTech;COVID-19 Malta Public Health Response Team;https://github.com/COVID19-Malta/COVID19-Cases
Mauritius;MUS;25/01/2021;0.0;0.0;;;;0.0;0.0;;;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;26/01/2021;;;;;30.0;;;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;27/01/2021;;;;;30.0;;;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;28/01/2021;;;;;30.0;;;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;29/01/2021;;;;;30.0;;;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;30/01/2021;;;;;30.0;;;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;31/01/2021;;;;;30.0;;;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mauritius;MUS;01/02/2021;207.0;207.0;;;30.0;0.02;0.02;;24.0;Oxford/AstraZeneca;National Communication Committee on COVID-19;https://www.lemauricien.com/actualites/vaccins-astrazeneca-207-vaccinations-a-ce-jour/401422/
Mexico;MEX;24/12/2020;2924.0;2924.0;;;;0.0;0.0;;;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;25/12/2020;;;;;1300.0;;;;10.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;26/12/2020;;;;;1300.0;;;;10.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;27/12/2020;6824.0;6824.0;;;1300.0;0.01;0.01;;10.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;28/12/2020;9579.0;9579.0;;2755.0;1664.0;0.01;0.01;;13.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;29/12/2020;18529.0;18529.0;;8950.0;3121.0;0.01;0.01;;24.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;30/12/2020;24998.0;24998.0;;6469.0;3679.0;0.02;0.02;;29.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;31/12/2020;;;;;3695.0;;;;29.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;01/01/2021;;;;;4051.0;;;;31.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;02/01/2021;;;;;4407.0;;;;34.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;03/01/2021;;;;;4763.0;;;;37.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;04/01/2021;43960.0;43960.0;;;4912.0;0.03;0.03;;38.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;05/01/2021;48236.0;48236.0;;4276.0;4244.0;0.04;0.04;;33.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;06/01/2021;53185.0;53185.0;;4949.0;4027.0;0.04;0.04;;31.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;07/01/2021;58402.0;58402.0;;5217.0;4230.0;0.05;0.05;;33.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;08/01/2021;67468.0;67468.0;;9066.0;4984.0;0.05;0.05;;39.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;09/01/2021;74794.0;74794.0;;7326.0;5488.0;0.06;0.06;;43.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;10/01/2021;81300.0;81300.0;;6506.0;5876.0;0.06;0.06;;46.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;11/01/2021;87060.0;87060.0;;5760.0;6157.0;0.07;0.07;;48.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;12/01/2021;92879.0;92879.0;;5819.0;6378.0;0.07;0.07;;49.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;13/01/2021;192567.0;192567.0;;99688.0;19912.0;0.15;0.15;;154.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;14/01/2021;329983.0;329983.0;;137416.0;38797.0;0.26;0.26;;301.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;15/01/2021;417375.0;415417.0;1958.0;87392.0;49987.0;0.32;0.32;0.0;388.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;16/01/2021;463246.0;461025.0;2221.0;45871.0;55493.0;0.36;0.36;0.0;430.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;17/01/2021;472142.0;468708.0;3434.0;8896.0;55835.0;0.37;0.36;0.0;433.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;18/01/2021;492529.0;485983.0;6546.0;20387.0;57924.0;0.38;0.38;0.01;449.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;19/01/2021;498122.0;488513.0;9609.0;5593.0;57892.0;0.39;0.38;0.01;449.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;20/01/2021;501030.0;489628.0;11402.0;2908.0;44066.0;0.39;0.38;0.01;342.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;21/01/2021;552335.0;534317.0;18018.0;51305.0;31765.0;0.43;0.41;0.01;246.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;22/01/2021;614808.0;594725.0;20083.0;62473.0;28205.0;0.48;0.46;0.02;219.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;23/01/2021;618768.0;596296.0;22472.0;3960.0;22217.0;0.48;0.46;0.02;172.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;24/01/2021;629626.0;604441.0;25185.0;10858.0;22498.0;0.49;0.47;0.02;174.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;25/01/2021;645105.0;616390.0;28715.0;15479.0;21797.0;0.5;0.48;0.02;169.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;26/01/2021;652319.0;621005.0;31314.0;7214.0;22028.0;0.51;0.48;0.02;171.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;27/01/2021;656044.0;624730.0;31314.0;3725.0;22145.0;0.51;0.48;0.02;172.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;28/01/2021;657842.0;626528.0;31314.0;1798.0;15072.0;0.51;0.49;0.02;117.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;29/01/2021;662217.0;630820.0;31397.0;4375.0;6773.0;0.51;0.49;0.02;53.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;30/01/2021;670307.0;631298.0;39009.0;8090.0;7363.0;0.52;0.49;0.03;57.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;31/01/2021;673327.0;631485.0;41842.0;3020.0;6243.0;0.52;0.49;0.03;48.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;01/02/2021;675202.0;631747.0;43455.0;1875.0;4300.0;0.52;0.49;0.03;33.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;02/02/2021;677539.0;631791.0;45748.0;2337.0;3603.0;0.53;0.49;0.04;28.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;03/02/2021;686601.0;632439.0;54162.0;9062.0;4365.0;0.53;0.49;0.04;34.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;04/02/2021;695088.0;634346.0;60742.0;8487.0;5321.0;0.54;0.49;0.05;41.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;05/02/2021;700316.0;636070.0;64246.0;5228.0;5443.0;0.54;0.49;0.05;42.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;06/02/2021;710198.0;637098.0;73100.0;9882.0;5699.0;0.55;0.49;0.06;44.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;07/02/2021;713517.0;637681.0;75836.0;3319.0;5741.0;0.55;0.49;0.06;45.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;08/02/2021;717820.0;638391.0;79429.0;4303.0;6088.0;0.56;0.5;0.06;47.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;09/02/2021;724347.0;640129.0;84218.0;6527.0;6687.0;0.56;0.5;0.07;52.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;10/02/2021;724707.0;640115.0;84592.0;360.0;5444.0;0.56;0.5;0.07;42.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;11/02/2021;725447.0;640115.0;85332.0;740.0;4337.0;0.56;0.5;0.07;34.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;12/02/2021;726002.0;640115.0;85887.0;555.0;3669.0;0.56;0.5;0.07;28.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;13/02/2021;726313.0;640125.0;86188.0;311.0;2302.0;0.56;0.5;0.07;18.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;14/02/2021;;;;;3497.0;;;;27.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
Mexico;MEX;15/02/2021;749682.0;663484.0;86198.0;;4552.0;0.58;0.51;0.07;35.0;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/073-mas-de-un-millon-de-dosis-contra-covid-19-han-sido-aplicadas-en-mexico?idiom=es
